url,id,cate,title,lead,time,tag 
https://vnexpress.net/chan-dung-bo-truong-goc-viet-dau-tien-cua-duc-2147491.html,2147491,Thế giới,Chân dung bộ trưởng gốc Việt đầu tiên của Đức,"Tân bộ trưởng Y tế của Đức sinh ra ở Việt Nam, là người có năng khiếu chính trị, ứng khẩu tài tình, đầu óc thực tiễn, hành xử khôn ngoan. >  Người gốc Việt làm bộ trưởng Đức>  Thủ tướng Merkel ghé quán ăn Việt",2009-10-26,['Chân dung bộ trưởng gốc Việt đầu tiên của Đức - VnExpress']
https://vnexpress.net/toi-lam-giau-o-my-nhu-the-nao-2189027.html,2189027,Thế giới,Tôi làm giàu ở Mỹ như thế nào?,"Thói đời là không ai chấp nhận cái đích mà mình đã đạt được, vì không một ai lại bằng lòng với cái mà mình có và họ biện minh bằng rất nhiều lý do khác nhau để bào chữa cho cái tham vọng của mình, và tôi cũng thế.",2011-03-03,['Tôi làm giàu ở Mỹ như thế nào? - VnExpress']
https://vnexpress.net/khong-ai-song-sot-trong-tham-kich-may-bay-nga-2230737.html,2230737,Thế giới,Không ai sống sót trong thảm kịch máy bay Nga,Lực lượng cứu hộ Indonesia chiều nay tìm thấy những thi thể đầu tiên tại hiện trường chiếc Sukhoi Superjet 100 đâm vào sườn núi. Trong khi đó giới chuyên gia nhận định thảm kịch có thể do phi công mắc lỗi về độ cao.>  Hình ảnh cuối cùng của chiếc Sukhoi >  Máy bay mất tích trước khi sang Việt Nam>  Sukhoi hủy bay trình diễn tại Nội Bài>  Hành trình tìm kiếm máy bay Nga,2012-05-10,['Không ai sống sót trong thảm kịch máy bay Nga - VnExpress']
https://vnexpress.net/cuoc-song-nguoi-tha-huong-o-my-2176824.html,2176824,Thế giới,Cuộc sống người tha hương ở Mỹ,Thương thay cô chú Việt kiềuTha phương cầu thực chịu nhiều gian truân.Sang đây tuổi ngoại tứ tuầnCô thì bưng phở chú khuân vác đồ.>  Được và mất gì khi đi định cư ở Mỹ,2010-10-06,['Cuộc sống người tha hương ở Mỹ - VnExpress']
https://vnexpress.net/dau-xot-cung-cuc-cho-nguoi-nha-nan-nhan-o-campuchia-2181131.html,2181131,Thế giới,Đau xót cùng cực cho người nhà nạn nhân ở Campuchia,Những người Campuchia đau khổ xót xa khi nhận diện thi thể của người thân chết trong vụ giẫm đạp kinh hoàng.>  Chết vì giẫm đạp ở Campuchia >  Điều tra vụ giẫm đạp >  Lời kể nhân chứng,2010-11-23,['Đau xót cùng cực cho người nhà nạn nhân ở Campuchia - VnExpress']
https://vnexpress.net/tinh-nguoi-tren-dat-my-2180732.html,2180732,Thế giới,Tình người trên đất Mỹ,"Do cuộc sống ở xứ này hết sức sôi động và sung túc về nhiều mặt nên rất nhiều người đã quên đi nhiều thứ. Chỉ đến lúc vào viện dưỡng lão thì mới nhận ra mọi thứ đều vô nghĩa, chỉ có tình người mới thực sự đáng trân trọng.>  Lời khuyên về du học của 'người tha hương'",2010-11-22,['Tình người trên đất Mỹ - VnExpress']
https://vnexpress.net/loi-ke-cua-nguoi-thoat-tham-hoa-giam-dap-kinh-hoang-2181135.html,2181135,Thế giới,Lời kể của người thoát thảm họa giẫm đạp kinh hoàng,"""Tôi cố gắng giúp đứa bé, nhưng không thể làm gì hơn ngoài nâng nó lên cao để nó có thể thở, bởi tôi cũng vật vã để có thể thở"", Buot Panha, 19 tuổi, kể lại.>  Cảnh giẫm đạp kinh hoàng ở Campuchia/ Đau xót cùng cực cho người nhà nạn nhân ở Campuchia/ 8 người Việt chết trong thảm họa",2010-11-23,['Lời kể của người thoát thảm họa giẫm đạp kinh hoàng - VnExpress']
https://vnexpress.net/gs-ngo-bao-chau-hay-giu-dam-me-bang-con-mat-tre-tho-2203298-p2.html,2203298,Giáo dục,Giáo sư Ngô Bảo Châu với các thủ khoa xuất sắc,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2011-08-20,['Giáo sư Ngô Bảo Châu với các thủ khoa xuất sắc - VnExpress']
https://vnexpress.net/loi-khuyen-ve-du-hoc-cua-nguoi-tha-huong-2178635.html,2178635,Thế giới,Lời khuyên về du học của \'người tha hương\',"Thời gian qua có rất nhiều bạn quan tâm tới môi trường giáo dục tại Mỹ. Hôm nay tôi cố gắng dành thời gian viết lên một bài hy vọng sẽ mang lại những thông tin bổ ích cho các bạn, khi quyết định tương lai cho con cái mình.>  Cuộc sống người tha hương ở Mỹ>  Được và mất khi đi Mỹ định cư",2010-10-27,"[""Lời khuyên về du học của 'người tha hương' - VnExpress""]"
https://vnexpress.net/may-nhac-bai-cho-obama-dot-tu-2130037.html,2130037,Thế giới,Máy nhắc bài cho Obama \'đột tử\',"Tổng thống Mỹ Barack Omaba vừa mới cất lời hùng hồn bảo vệ kế hoạch kích thích kinh tế thì chiếc máy nhắc vở cho ông rơi xuống sàn, vỡ tan ra từng mảnh.>  Obama tấu hài /  Obama đập ruồi",2009-07-15,"[""Máy nhắc bài cho Obama 'đột tử' - VnExpress""]"
https://vnexpress.net/nguoi-song-ket-cung-giua-nguoi-chet-tren-cau-o-campuchia-2181165.html,2181165,Thế giới,Người sống kẹt cứng giữa người chết trên cầu ở Campuchia,"Những người sống sót sau vụ giẫm đạp trên cầu ở Phnom Penh gào khóc cầu cứu, giơ tay tóm lấy những nhân viên cứu hộ đang cố sức kéo họ ra khỏi đám thi thể người đã chết.>  'Họ giẫm lên đầu, lên mặt, lên người tôi'",2010-11-24,['Người sống kẹt cứng giữa người chết trên cầu ở Campuchia - VnExpress']
https://vnexpress.net/chinh-phu-campuchia-khong-luong-duoc-tham-hoa-2181206.html,2181206,Thế giới,Chính phủ Campuchia không lường được thảm họa,Chính phủ Campuchia thừa nhận rằng họ đã không lường hết mức độ vấn đề kiểm soát đám đông suốt ba ngày lễ hội với sự tham dự của gần ba triệu người dân từ khắp đất nước. >  Campuchia điều tra thảm kịch giẫm đạp>  10 người Việt chết,2010-11-24,['Chính phủ Campuchia không lường được thảm họa - VnExpress']
https://vnexpress.net/loi-ke-cua-nguoi-viet-song-sot-o-phnom-penh-2181247.html,2181247,Thế giới,Lời kể của người Việt sống sót ở Phnom Penh,"Bà Lâm Thị Tốt, vẻ mặt đăm chiêu, ngồi bên cậu con trai đang thiêm thiếp trên giường trong bệnh viện. Con bà vừa thoát chết trong vụ giẫm đạp kinh hoàng ở Phnom Penh đêm hôm thứ hai. >  Số người Việt thiệt mạng ở Campuchia lên 10",2010-11-24,['Lời kể của người Việt sống sót ở Phnom Penh - VnExpress']
https://vnexpress.net/hanh-trinh-tim-may-bay-roi-tai-indonesia-2230809.html,2230809,Thế giới,Hành trình tìm máy bay rơi tại Indonesia,"Lực lượng cứu hộ Indonesia phải lần từng bước trên sườn núi Salak dốc đứng, nhằm tìm đến hiện trường chiếc máy bay Nga Sukhoi Superjet 100 lâm nạn trong một chuyến bay trình diễn.>  Không ai sống sót trong vụ rơi máy bay Nga",2012-05-11,['Hành trình tìm máy bay rơi tại Indonesia - VnExpress']
https://vnexpress.net/ruc-ro-mua-thu-nuoc-duc-2179565.html,2179565,Thế giới,Rực rỡ mùa thu nước Đức,"Cảnh vật hiện lên đầy sắc màu trong tiết trời thu lãng mạn, qua ống kính của độc giả Thế Sáng - một nhiếp ảnh gia tại Berlin.>  Mùa thu vàng Thụy Điển",2010-11-05,['Rực rỡ mùa thu nước Đức - VnExpress']
https://vnexpress.net/toi-co-doc-tren-dat-my-2176914.html,2176914,Thế giới,Tôi cô độc trên đất Mỹ,"Tôi nhớ từng bữa ăn hè phố, nhớ mẹ cha, gia đình, những người thân. Tôi nhớ và ước gì mình chưa từng quyết định ra đi để cuộc sống giản đơn hơn, để tránh được những nỗi niềm phân vân như thế này.>  Cuộc sống người tha hương ở Mỹ",2010-10-07,['Tôi cô độc trên đất Mỹ - VnExpress']
https://vnexpress.net/ho-giam-len-dau-len-mat-len-nguoi-toi-2181064.html,2181064,Thế giới,"\'Họ giẫm lên đầu, lên mặt, lên người tôi\'","Những người sống sót trong vụ giẫm đạp làm hàng trăm người chết ở Phnom Penh tối qua vẫn bàng hoàng, chưa qua cơn sốc. >  345 người chết vì giẫm đạp",2010-11-23,"[""'Họ giẫm lên đầu"", ' lên mặt', "" lên người tôi' - VnExpress""]"
https://vnexpress.net/campuchia-dieu-tra-tham-kich-giam-dap-2181121.html,2181121,Thế giới,Campuchia điều tra thảm kịch giẫm đạp,Campuchia vừa lập ủy ban điều tra để tìm ra nguyên nhân vụ chen lấn trên cầu khiến 375 người thiệt mạng và hơn 700 người bị thương tối qua. >  375 người chết vì giẫm đạp >  Cảnh tượng giẫm đạp kinh hoàng,2010-11-23,['Campuchia điều tra thảm kịch giẫm đạp - VnExpress']
https://vnexpress.net/375-nguoi-chet-o-campuchia-vi-giam-dap-2181062.html,2181062,Thế giới,375 người chết ở Campuchia vì giẫm đạp,"Lễ hội nước ở Phnom Penh, Campuchia, biến thành thảm họa hôm qua khi hơn 375 người thiệt mạng và hàng trăm người bị thương vì giẫm đạp lên nhau trong cơn hoảng loạn.>  Ảnh cảnh giẫm đạp kinh hoàng>  Nhân chứng: 'Tôi không thở được'",2010-11-23,['375 người chết ở Campuchia vì giẫm đạp - VnExpress']
https://vnexpress.net/may-bay-nga-mat-tich-truoc-khi-sang-viet-nam-trinh-dien-2230694.html,2230694,Thế giới,Máy bay Nga mất tích trước khi sang Việt Nam trình diễn,Chiếc Sukhoi Superjet-100 của Nga đang bay trình diễn tại Indonesia chiều qua mất tích khỏi hệ thống radar. Sự cố xảy ra ngay trước khi máy bay này sang Việt Nam chào hàng.>  Công ty Nga sang Việt Nam chào bán máy bay>  Nhiều hãng muốn mua máy bay Nga,2012-05-10,['Máy bay Nga mất tích trước khi sang Việt Nam trình diễn - VnExpress']
https://vnexpress.net/8-nguoi-viet-chet-trong-vu-giam-dap-o-campuchia-2181143.html,2181143,Thế giới,8 người Việt chết trong vụ giẫm đạp ở Campuchia,Tham tán báo chí Việt Nam tại Campuchia Trịnh Việt Long cho biết 8 người Việt thiệt mạng trong vụ giẫm đạp tại Phnom Penh tối qua.>  Lời kể của người từ cõi chết>  Nỗi đau xót của thân nhân,2010-11-23,['8 người Việt chết trong vụ giẫm đạp ở Campuchia - VnExpress']
https://vnexpress.net/canh-giam-dap-kinh-hoang-o-campuchia-2181067.html,2181067,Thế giới,Cảnh giẫm đạp kinh hoàng ở Campuchia,"Xác người chết nằm ngổn ngang trên cây cầu nối thủ đô Phnom Penh, Campuchia, với một đảo nhỏ, sau vụ giẫm đạp trong cơn hoảng loạn khiến ít nhất 345 người chết hôm qua.",2010-11-23,['Cảnh giẫm đạp kinh hoàng ở Campuchia - VnExpress']
https://vnexpress.net/may-nhac-bai-cho-obama-dot-tu-2130037-p2.html,2130037,Thế giới,Máy nhắc vở của Obama,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2009-07-15,['Máy nhắc vở của Obama - VnExpress']
https://vnexpress.net/may-nhac-bai-cho-obama-dot-tu-2130037-p3.html,2130037,Thế giới,Máy nhắc vở cho Obama \'chết\' giữa chừng,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2009-07-15,"[""Máy nhắc vở cho Obama 'chết' giữa chừng - VnExpress""]"
https://vnexpress.net/nguoi-song-ket-cung-giua-nguoi-chet-tren-cau-o-campuchia-2181165-p2.html,2181165,Thế giới,"Người sống, chết kẹt cứng trên cầu","Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2010-11-24,"['Người sống', ' chết kẹt cứng trên cầu - VnExpress']"
https://vnexpress.net/hanh-trinh-tim-may-bay-roi-tai-indonesia-2230809-p2.html,2230809,Thế giới,Mô phỏng vụ tai nạn của máy bay SSJ-100,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2012-05-11,['Mô phỏng vụ tai nạn của máy bay SSJ-100 - VnExpress']
https://vnexpress.net/obama-dap-chet-ruoi-2133058.html,2133058,Thế giới,Obama đập chết ruồi,Tổng thống Mỹ Barack Obama giơ tay đập chết một con ruồi khi nó quấy nhiễu ông trong lúc trả lời phỏng vấn tại Nhà Trắng.>  Chim 'bậy' lên áo Bush>  Obama đi ăn nhanh,2009-06-18,['Obama đập chết ruồi - VnExpress']
https://vnexpress.net/toi-co-nen-quay-lai-nuoc-ngoai-lam-an-2177075.html,2177075,Thế giới,Tôi có nên quay lại nước ngoài làm ăn?,"Tôi rất nhớ cuộc sống làm ăn bên Latvia, kiếm được nhiều tiền, con người cư xử thân thiện. Tôi có nên đi không, khi tuổi không trẻ nữa và đang sống ổn ở Hà Nội?",2010-10-08,['Tôi có nên quay lại nước ngoài làm ăn? - VnExpress']
https://vnexpress.net/obama-tau-hai-2131515.html,2131515,Thế giới,Obama tấu hài,"""Chẳng có tổng thống nào trong lịch sử Mỹ lại chỉ định tới 3 bộ trưởng Thương mại nhanh chóng như tôi"", Tổng thống Mỹ Barack Obama tự giễu sai lầm của mình, trong một bữa tiệc tối với giới phóng viên.",2009-05-11,['Obama tấu hài - VnExpress']
https://vnexpress.net/bang-cap-viet-nam-van-dung-tot-o-my-2177463.html,2177463,Thế giới,Bằng cấp Việt Nam vẫn dùng tốt ở Mỹ,"Tôi không biết cái suy nghĩ “bằng cấp ở Việt Nam không có giá trị ở nước ngoài” ở đâu ra và tại sao người ta truyền bá nó? Nhưng trong cuộc sống diễn ra xung quanh tôi, tư tưởng đó không tồn tại và nghe khá buồn cười.
	>  Bằng cấp ở Việt Nam có được công nhận tại Mỹ?",2010-10-13,['Mỹ']
https://vnexpress.net/giong-ca-anh-hat-tuong-nho-y-moan-2177663.html,2177663,Thế giới,Giọng ca Anh hát tưởng nhớ Y Moan,"Lee Kirby, hiện tượng âm nhạc Việt trên mạng, đắm mình trong Giấc mơ Chapi để tưởng nhớ ca sĩ Y Moan của núi rừng đại ngàn Tây Nguyên. >  Chàng trai Anh sẽ hát dân ca cùng Ánh Tuyết>  Chàng trai Anh nồng nàn hát chúc Tết Việt",2010-10-16,['Giọng ca Anh hát tưởng nhớ Y Moan - VnExpress']
https://vnexpress.net/mot-co-dau-viet-bi-giet-khi-vua-den-han-quoc-2168907.html,2168907,Thế giới,Một cô dâu Việt bị giết khi vừa đến Hàn Quốc,Một cô dâu Việt 20 tuổi bị người chồng có vấn đề về tâm thần sát hại chỉ một tuần sau khi đặt chân đến Hàn Quốc. >  Chiêu lừa của các hãng môi giới lấy chồng Hàn,2010-07-10,['Một cô dâu Việt bị giết khi vừa đến Hàn Quốc - VnExpress']
https://vnexpress.net/toi-quyet-dinh-roi-duc-ve-viet-nam-2177161.html,2177161,Thế giới,Tôi quyết định rời Đức về Việt Nam,"Gắn bó với nước Đức gần hết những năm tháng tuổi 20, nên tôi có rất nhiều tình cảm, kỷ niệm, và nhiều điều phải cảm ơn nơi này. Nhưng thực sự tôi chưa bao giờ thấy đây là xã hội của mình. >  Tôi có nên quay lại nước ngoài làm ăn?",2010-10-11,['Tôi quyết định rời Đức về Việt Nam - VnExpress']
https://vnexpress.net/canh-giam-dap-kinh-hoang-o-campuchia-2181067-p2.html,2181067,Thế giới,Giẫm đạp ở Phnom Penh,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2010-11-23,['Giẫm đạp ở Phnom Penh - VnExpress']
https://vnexpress.net/so-nguoi-viet-thiet-mang-o-campuchia-len-10-2181182.html,2181182,Thế giới,Số người Việt thiệt mạng ở Campuchia lên 10,"Tổng số người Việt thiệt mạng trong lễ hội nước ở Phnom Penh, Campuchia, tăng lên 10, trong khi công tác tìm kiếm và xác định nạn nhân vẫn diễn ra.>  Người sống kẹt trong người chết trên cầu>  Campuchia không lường được thảm họa",2010-11-24,['Số người Việt thiệt mạng ở Campuchia lên 10 - VnExpress']
https://vnexpress.net/375-nguoi-chet-o-campuchia-vi-giam-dap-2181062-p3.html,2181062,Thế giới,Cứu hộ nạn nhân vụ giẫm đạp,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2010-11-23,['Cứu hộ nạn nhân vụ giẫm đạp - VnExpress']
https://vnexpress.net/375-nguoi-chet-o-campuchia-vi-giam-dap-2181062-p2.html,2181062,Thế giới,Người chết ngổn ngang vì giẫm đạp,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2010-11-23,['Người chết ngổn ngang vì giẫm đạp - VnExpress']
https://vnexpress.net/vi-hoc-lech-toi-kho-hoa-nhap-o-nuoc-ngoai-2174507.html,2174507,Thế giới,"Vì học lệch, tôi khó hòa nhập ở nước ngoài","Dù đã ở nước ngoài 10 năm, đôi khi mình vẫn thấy khó khăn khi hòa nhập. Ví dụ như lúc các bạn gái tụ tập nói chuyện phim ảnh, mình mù tịt về những bộ phim nổi tiếng từ 10-15 năm trước. Ngay đến phim ai cũng biết như Star Wars mãi gần đây mình mới xem.",2010-09-08,"['Vì học lệch', ' tôi khó hòa nhập ở nước ngoài - VnExpress']"
https://vnexpress.net/obama-dap-chet-ruoi-2133058-p2.html,2133058,Thế giới,Obama đập ruồi,"Thông tin nhanh & mới nhất được cập nhật hàng giờ. Tin tức Việt Nam & thế giới về xã hội, kinh doanh, pháp luật, khoa học, công nghệ, sức khoẻ, đời sống, văn hóa, rao vặt, tâm sự...",2009-06-18,['Obama đập ruồi - VnExpress']
https://vnexpress.net/ba-viet-kieu-nhan-toi-hoi-lo-quan-chuc-viet-nam-2157723.html,2157723,Thế giới,Ba Việt kiều nhận tội hối lộ quan chức Việt Nam,"Ba anh em Việt kiều thuộc một công ty Mỹ vừa nhận tội đã hối lộ các quan chức Việt Nam để giành các hợp đồng cung cấp thiết bị và công nghệ, Bộ Tư pháp Mỹ cho hay.",2010-03-19,['Ba Việt kiều nhận tội hối lộ quan chức Việt Nam - VnExpress']
https://vnexpress.net/nghe-y-ta-va-hoc-y-ta-o-my-2175078.html,2175078,Thế giới,Nghề y tá và học y tá ở Mỹ,"Nghề y tá vừa có thu nhập cao, ổn định, lại là một nghề ""hot"" nhất ở Mỹ, nên rất được trọng vọng. Đó cũng là nghề nghiệp có thể nói là dễ dàng nhất cho một sinh viên ngoại quốc được phép ở lại làm việc tại Mỹ.",2010-09-14,['Nghề y tá và học y tá ở Mỹ - VnExpress']
https://vnexpress.net/tong-thong-phap-nguong-mo-ngo-bao-chau-2173249.html,2173249,Thế giới,Tổng thống Pháp ngưỡng mộ Ngô Bảo Châu,Tổng thống Pháp Nicolas Sarkozy và Thủ tướng Francois Fillon ca ngợi hai nhà toán học Ngô Bảo Châu và Cedric Villani vừa nhận được giải thưởng Fields danh giá.,2010-08-19,['Tổng thống Pháp ngưỡng mộ Ngô Bảo Châu - VnExpress']
https://vnexpress.net/tong-thong-my-di-an-nhanh-2131292.html,2131292,Thế giới,Tổng thống Mỹ đi ăn nhanh,"Chiếc limousine chống đạn đưa hai nhà lãnh đạo cao nhất của Mỹ tới tiệm ăn nhanh. Hai ông chọn món rồi tiền ai nấy trả và ngồi dùng bữa dưới các ống kính máy ảnh, trước khi trở về Nhà Trắng cùng đồ ăn cho người nhờ mua.>  Ảnh ông chủ mới của 'đệ nhất phi cơ'",2009-05-07,['Tổng thống Mỹ đi ăn nhanh - VnExpress']
https://vnexpress.net/pho-tong-thong-my-so-y-ban-nguoi-2063561.html,2063561,Thế giới,Phó tổng thống Mỹ sơ ý bắn người,Phó tổng thống Dick Cheney vô tình bắn và làm bị thương một người trong đoàn đi săn chim cùng với ông ở Texas.,2006-02-13,['Phó tổng thống Mỹ sơ ý bắn người - VnExpress']
https://vnexpress.net/bao-chi-phap-ngoi-ca-bao-chau-2173297.html,2173297,Thế giới,Báo chí Pháp ngợi ca Bảo Châu,Các tờ báo cũng như kênh truyền hình của Pháp từ hôm qua dồn dập đưa tin Ngô Bảo Châu cùng một nhà toán học nữa của nước này giành giải thưởng cao quý nhất thế giới. >  Tổng thống Pháp chúc mừng Bảo Châu,2010-08-20,['Báo chí Pháp ngợi ca Bảo Châu - VnExpress']
https://vnexpress.net/sao-goc-viet-bi-nem-da-chay-mau-mat-2172970.html,2172970,Thế giới,Sao gốc Việt bị ném đá chảy máu mặt,"Tila Tequila - sao truyền hình nóng bỏng gốc Việt - bị tấn công xây xước mặt mày trong một buổi biểu diễn ca nhạc ở Illinois, Mỹ.>  Tequila muốn trở nên nghiêm túc",2010-08-16,['Sao gốc Việt bị ném đá chảy máu mặt - VnExpress']
https://vnexpress.net/cac-giao-su-my-ca-ngoi-ngo-bao-chau-2173274.html,2173274,Thế giới,Các giáo sư Mỹ ca ngợi Ngô Bảo Châu,"Trường đại học Chicago, nơi Ngô Bảo Châu sẽ đến công tác kể từ tháng sau, dành những lời tốt đẹp nhất ca ngợi thành tựu của giáo sư và bày tỏ niềm mong chờ anh tới với nơi có khoa toán hàng đầu thế giới này. >  Tổng thống Pháp chúc mừng Bảo Châu",2010-08-20,['Các giáo sư Mỹ ca ngợi Ngô Bảo Châu - VnExpress']
https://vnexpress.net/mot-cong-nhan-viet-tu-nan-trong-ham-cao-toc-o-han-quoc-2173429.html,2173429,Thời sự,Một công nhân Việt tử nạn trong hầm cao tốc ở Hàn Quốc,"Sau hơn một tuần bị đá rơi đè chết khi đang thi công xây dựng đường hầm cao tốc ở Hàn Quốc, thi thể công nhân Trần Quang Khâm (27 tuổi) đã được đưa về quê nhà Bình Châu, Quảng Ngãi, để tổ chức lễ an táng sáng nay.",2010-08-21,['Một công nhân Việt tử nạn trong hầm cao tốc ở Hàn Quốc - VnExpress']
https://vnexpress.net/ba-bac-si-trong-mot-gia-dinh-nguoi-viet-o-my-2163355.html,2163355,Thế giới,Ba bác sĩ trong một gia đình người Việt ở Mỹ,"Bất chấp rào cản ngôn ngữ và khó khăn tài chính, một gia đình ngư dân người gốc Việt ở Mỹ nuôi nấng ba người con trở thành bác sĩ.",2010-05-24,['Ba bác sĩ trong một gia đình người Việt ở Mỹ - VnExpress']
https://vnexpress.net/nguoi-viet-nhan-thuc-nhanh-nhung-hoa-nhap-cham-2169641.html,2169641,Thế giới,Người Việt nhận thức nhanh nhưng hòa nhập chậm,"Tôi thấy rất nhiều người ở các nước khác như Ấn Độ, Trung Quốc, Mexico sang Canada sinh sống và hòa nhập khá nhanh. Nhận xét chung của tôi là người Việt Nam có khả năng nhận thức nhanh, nhưng khả năng hòa nhập kém.",2010-07-16,['Người Việt nhận thức nhanh nhưng hòa nhập chậm - VnExpress']
https://vnexpress.net/toi-lam-giau-o-my-the-nao-2171092.html,2171092,Thế giới,Tôi làm giàu ở Mỹ thế nào?,"Bỏ cuộc sống xa hoa ở Việt Nam, tôi lên đường sang Mỹ học thạc sĩ, mong đạt được giấc mơ Mỹ.>  Tôi định cư ở Mỹ>  Người Việt tiếp thu nhanh, hòa nhập chậm",2010-07-29,['Tôi làm giàu ở Mỹ thế nào? - VnExpress']
https://vnexpress.net/nu-sinh-viet-chet-trong-tu-tai-singapore-2151083.html,2151083,Thế giới,Nữ sinh Việt chết trong tủ tại Singapore,Thi thể của một nữ sinh viên Việt Nam được tìm thấy trong tủ quần áo ở ký túc xá tại Singapore sáng qua.,2009-12-16,['Nữ sinh Việt chết trong tủ tại Singapore - VnExpress']
https://vnexpress.net/dan-ong-malaysia-mong-tim-vo-viet-2170963.html,2170963,Thế giới,Đàn ông Malaysia mong tìm vợ Việt,"Khi phụ nữ Malaysia ngày càng lấy chồng muộn hoặc thậm chí ở vậy, nam giới nước này quay sang nước láng giềng tìm bạn đời.",2010-07-28,['Đàn ông Malaysia mong tìm vợ Việt - VnExpress']
https://vnexpress.net/toi-dinh-cu-o-my-2169470.html,2169470,Thế giới,Tôi định cư ở Mỹ,"Năm 2009, tôi đã quyết định sẽ sống tại Mỹ và mua một ngôi nhà ở bang Washington. Cùng số tiền, ở Việt Nam tôi sẽ không bao giờ mua được một căn nhà như thế.",2010-07-15,['Tôi định cư ở Mỹ - VnExpress']
https://vnexpress.net/sao-khong-ai-ke-noi-dang-cay-nguoi-tha-huong-2171994.html,2171994,Thế giới,Sao không ai kể nỗi đắng cay người tha hương?,"Tôi đọc nhiều bài về Mỹ, giật mình vì chẳng ai kể ra nỗi khổ của những người tha hương. Việt kiều nói chung cũng chỉ là cái mác, cái mác đánh đổi bằng mồ hôi và xương máu.",2010-08-04,['Sao không ai kể nỗi đắng cay người tha hương? - VnExpress']
https://vnexpress.net/cuoc-song-thuc-cua-nguoi-viet-tai-my-2171638.html,2171638,Thế giới,Cuộc sống thực của người Việt tại Mỹ,Thu nhập của người Việt ở Mỹ vào khoảng 20.000 - 40.000 USD một năm. Với người Việt Nam con số đó có thể là lớn song chỉ ở dưới mức trung bình so với người Mỹ.>  Tôi làm giàu ở Mỹ thế nào?>  Mua nhà ở Mỹ,2010-08-02,['Cuộc sống thực của người Việt tại Mỹ - VnExpress']
https://vnexpress.net/sieu-chuyen-co-air-force-one-va-ong-chu-moi-2131077.html,2131077,Thế giới,Siêu chuyên cơ Air Force One và ông chủ mới,"Sau khi nhậm chức tổng thống Mỹ, cùng với việc dọn đến Nhà Trắng, ông Barack Obama còn được hai chiếc chuyên cơ Air Force One cải tiến từ loại máy bay chở khách hạng nặng Boeing 747 túc trực phục vụ. >  Air Force One những điều mắt thấy tai nghe",2009-05-05,['Siêu chuyên cơ Air Force One và ông chủ mới - VnExpress']
https://vnexpress.net/noi-buon-lay-chong-tay-2172341.html,2172341,Thế giới,Nỗi buồn lấy chồng Tây,Chồng dù rất yêu thương tôi nhưng giữa chúng tôi có nhiều bất đồng do khác biệt văn hóa và ngôn ngữ. Tôi muốn gửi tiền về Việt Nam giúp đỡ gia đình hàng tháng nhưng anh không thích.,2010-08-10,['Nỗi buồn lấy chồng Tây - VnExpress']
https://vnexpress.net/chieu-lua-cua-cac-hang-moi-gioi-lay-chong-han-2105270.html,2105270,Thế giới,Chiêu lừa của các hãng môi giới lấy chồng Hàn,"Trên chuyến bay do dịch vụ môi giới hôn nhân sắp xếp, vị thế của những người đàn ông Hàn thay đổi: bồi bàn có thể thành ông chủ nhà hàng, nông dân có thể thành chủ đất giàu có.>  Hai cô dâu Việt ở Hàn",2008-05-30,['Chiêu lừa của các hãng môi giới lấy chồng Hàn - VnExpress']
https://vnexpress.net/13-nguoi-viet-bi-tu-vi-an-trom-rua-2172218.html,2172218,Thế giới,13 người Việt bị tù vì ăn trộm rùa,Philippines vừa tuyên án tù đối với nhóm 13 người Việt vì bắt trộm 101 con rùa có nguy cơ tuyệt chủng.,2010-08-06,['13 người Việt bị tù vì ăn trộm rùa - VnExpress']
